Start,Finish,Active Calories (kcal),Distance (mi),Flights Climbed (count),Steps (count)
10-Nov-2019 00:00,11-Nov-2019 00:00,0.0,0.0,0.0,0.0
11-Nov-2019 00:00,12-Nov-2019 00:00,0.0,0.0,0.0,0.0
12-Nov-2019 00:00,13-Nov-2019 00:00,0.0,0.0,0.0,0.0
13-Nov-2019 00:00,14-Nov-2019 00:00,0.0,0.0,0.0,0.0
14-Nov-2019 00:00,15-Nov-2019 00:00,0.0,0.0,0.0,0.0
15-Nov-2019 00:00,16-Nov-2019 00:00,0.0,0.0,0.0,0.0
16-Nov-2019 00:00,17-Nov-2019 00:00,0.0,0.0,0.0,0.0
17-Nov-2019 00:00,18-Nov-2019 00:00,0.0,0.0,0.0,0.0
18-Nov-2019 00:00,19-Nov-2019 00:00,0.0,0.0,0.0,0.0
19-Nov-2019 00:00,20-Nov-2019 00:00,0.0,0.0,0.0,0.0
20-Nov-2019 00:00,21-Nov-2019 00:00,0.0,0.0,0.0,0.0
21-Nov-2019 00:00,22-Nov-2019 00:00,0.0,0.0,0.0,0.0
22-Nov-2019 00:00,23-Nov-2019 00:00,0.0,0.0,0.0,0.0
23-Nov-2019 00:00,24-Nov-2019 00:00,0.0,0.0,0.0,0.0
24-Nov-2019 00:00,25-Nov-2019 00:00,0.0,0.0,0.0,0.0
25-Nov-2019 00:00,26-Nov-2019 00:00,0.0,0.0,0.0,0.0
26-Nov-2019 00:00,27-Nov-2019 00:00,0.0,0.0,0.0,0.0
27-Nov-2019 00:00,28-Nov-2019 00:00,0.0,0.0,0.0,0.0
28-Nov-2019 00:00,29-Nov-2019 00:00,0.0,0.0,0.0,0.0
29-Nov-2019 00:00,30-Nov-2019 00:00,0.0,0.0,0.0,0.0
30-Nov-2019 00:00,01-Dec-2019 00:00,0.0,0.0,0.0,0.0
01-Dec-2019 00:00,02-Dec-2019 00:00,0.0,0.0,0.0,0.0
02-Dec-2019 00:00,03-Dec-2019 00:00,0.0,0.0,0.0,0.0
03-Dec-2019 00:00,04-Dec-2019 00:00,0.0,0.0,0.0,0.0
04-Dec-2019 00:00,05-Dec-2019 00:00,0.0,0.0,0.0,0.0
05-Dec-2019 00:00,06-Dec-2019 00:00,0.0,0.0,0.0,0.0
06-Dec-2019 00:00,07-Dec-2019 00:00,0.0,0.0,0.0,0.0
07-Dec-2019 00:00,08-Dec-2019 00:00,0.0,0.0,0.0,0.0
08-Dec-2019 00:00,09-Dec-2019 00:00,0.0,0.0,0.0,0.0
09-Dec-2019 00:00,10-Dec-2019 00:00,0.0,0.0,0.0,0.0
10-Dec-2019 00:00,11-Dec-2019 00:00,0.0,0.0,0.0,0.0
11-Dec-2019 00:00,12-Dec-2019 00:00,0.0,0.0,0.0,0.0
12-Dec-2019 00:00,13-Dec-2019 00:00,0.0,0.0,0.0,0.0
13-Dec-2019 00:00,14-Dec-2019 00:00,0.0,0.0,0.0,0.0
14-Dec-2019 00:00,15-Dec-2019 00:00,0.0,0.0,0.0,0.0
15-Dec-2019 00:00,16-Dec-2019 00:00,0.0,0.0,0.0,0.0
16-Dec-2019 00:00,17-Dec-2019 00:00,0.0,0.0,0.0,0.0
17-Dec-2019 00:00,18-Dec-2019 00:00,0.0,0.0,0.0,0.0
18-Dec-2019 00:00,19-Dec-2019 00:00,0.0,0.0,0.0,0.0
19-Dec-2019 00:00,20-Dec-2019 00:00,0.0,0.0,0.0,0.0
20-Dec-2019 00:00,21-Dec-2019 00:00,0.0,0.0,0.0,0.0
21-Dec-2019 00:00,22-Dec-2019 00:00,0.0,0.0,0.0,0.0
22-Dec-2019 00:00,23-Dec-2019 00:00,0.0,0.0,0.0,0.0
23-Dec-2019 00:00,24-Dec-2019 00:00,0.0,0.0,0.0,0.0
24-Dec-2019 00:00,25-Dec-2019 00:00,0.0,0.0,0.0,0.0
25-Dec-2019 00:00,26-Dec-2019 00:00,0.0,0.0,0.0,0.0
26-Dec-2019 00:00,27-Dec-2019 00:00,0.0,0.0,0.0,0.0
27-Dec-2019 00:00,28-Dec-2019 00:00,0.0,0.0,0.0,0.0
28-Dec-2019 00:00,29-Dec-2019 00:00,0.0,0.0,0.0,0.0
29-Dec-2019 00:00,30-Dec-2019 00:00,0.0,0.0,0.0,0.0
30-Dec-2019 00:00,31-Dec-2019 00:00,0.0,0.0,0.0,0.0
31-Dec-2019 00:00,01-Jan-2020 00:00,0.0,0.0,0.0,0.0
01-Jan-2020 00:00,02-Jan-2020 00:00,0.0,0.0,0.0,0.0
02-Jan-2020 00:00,03-Jan-2020 00:00,0.0,0.0,0.0,0.0
03-Jan-2020 00:00,04-Jan-2020 00:00,0.0,0.0,0.0,0.0
04-Jan-2020 00:00,05-Jan-2020 00:00,0.0,0.0,0.0,0.0
05-Jan-2020 00:00,06-Jan-2020 00:00,0.0,0.0,0.0,0.0
06-Jan-2020 00:00,07-Jan-2020 00:00,0.0,0.0,0.0,0.0
07-Jan-2020 00:00,08-Jan-2020 00:00,0.0,0.0,0.0,0.0
08-Jan-2020 00:00,09-Jan-2020 00:00,0.0,0.0,0.0,0.0
09-Jan-2020 00:00,10-Jan-2020 00:00,0.0,0.0,0.0,0.0
10-Jan-2020 00:00,11-Jan-2020 00:00,0.0,0.0,0.0,0.0
11-Jan-2020 00:00,12-Jan-2020 00:00,0.0,0.0,0.0,0.0
12-Jan-2020 00:00,13-Jan-2020 00:00,0.0,0.0,0.0,0.0
13-Jan-2020 00:00,14-Jan-2020 00:00,0.0,0.0,0.0,0.0
14-Jan-2020 00:00,15-Jan-2020 00:00,0.0,0.0,0.0,0.0
15-Jan-2020 00:00,16-Jan-2020 00:00,0.0,0.0,0.0,0.0
16-Jan-2020 00:00,17-Jan-2020 00:00,0.0,0.0,0.0,0.0
17-Jan-2020 00:00,18-Jan-2020 00:00,0.0,0.0,0.0,0.0
18-Jan-2020 00:00,19-Jan-2020 00:00,0.0,0.0,0.0,0.0
19-Jan-2020 00:00,20-Jan-2020 00:00,0.0,0.0,0.0,0.0
20-Jan-2020 00:00,21-Jan-2020 00:00,0.0,0.0,0.0,0.0
21-Jan-2020 00:00,22-Jan-2020 00:00,0.0,0.0,0.0,0.0
22-Jan-2020 00:00,23-Jan-2020 00:00,0.0,0.0,0.0,0.0
23-Jan-2020 00:00,24-Jan-2020 00:00,0.0,0.0,0.0,0.0
24-Jan-2020 00:00,25-Jan-2020 00:00,0.0,0.0,0.0,0.0
25-Jan-2020 00:00,26-Jan-2020 00:00,0.0,0.0,0.0,0.0
26-Jan-2020 00:00,27-Jan-2020 00:00,0.0,0.0,0.0,0.0
27-Jan-2020 00:00,28-Jan-2020 00:00,0.0,0.0,0.0,0.0
28-Jan-2020 00:00,29-Jan-2020 00:00,0.0,0.0,0.0,0.0
29-Jan-2020 00:00,30-Jan-2020 00:00,0.0,0.0,0.0,0.0
30-Jan-2020 00:00,31-Jan-2020 00:00,0.0,0.0,0.0,0.0
31-Jan-2020 00:00,01-Feb-2020 00:00,0.0,0.0,0.0,0.0
01-Feb-2020 00:00,02-Feb-2020 00:00,0.0,0.0,0.0,0.0
02-Feb-2020 00:00,03-Feb-2020 00:00,0.0,0.0,0.0,0.0
03-Feb-2020 00:00,04-Feb-2020 00:00,0.0,0.0,0.0,0.0
04-Feb-2020 00:00,05-Feb-2020 00:00,0.0,0.0,0.0,0.0
05-Feb-2020 00:00,06-Feb-2020 00:00,0.0,0.0,0.0,0.0
06-Feb-2020 00:00,07-Feb-2020 00:00,0.0,0.0,0.0,0.0
07-Feb-2020 00:00,08-Feb-2020 00:00,0.0,0.0,0.0,0.0
08-Feb-2020 00:00,09-Feb-2020 00:00,0.0,0.0,0.0,0.0
09-Feb-2020 00:00,10-Feb-2020 00:00,0.0,0.0,0.0,0.0
10-Feb-2020 00:00,11-Feb-2020 00:00,0.0,0.0,0.0,0.0
11-Feb-2020 00:00,12-Feb-2020 00:00,0.0,0.0,0.0,0.0
12-Feb-2020 00:00,13-Feb-2020 00:00,0.0,0.0,0.0,0.0
13-Feb-2020 00:00,14-Feb-2020 00:00,0.0,0.0,0.0,0.0
14-Feb-2020 00:00,15-Feb-2020 00:00,0.0,0.0,0.0,0.0
15-Feb-2020 00:00,16-Feb-2020 00:00,0.0,0.0,0.0,0.0
16-Feb-2020 00:00,17-Feb-2020 00:00,0.0,0.0,0.0,0.0
17-Feb-2020 00:00,18-Feb-2020 00:00,0.0,0.0,0.0,0.0
18-Feb-2020 00:00,19-Feb-2020 00:00,0.0,0.0,0.0,0.0
19-Feb-2020 00:00,20-Feb-2020 00:00,0.0,0.0,0.0,0.0
20-Feb-2020 00:00,21-Feb-2020 00:00,0.0,0.0,0.0,0.0
21-Feb-2020 00:00,22-Feb-2020 00:00,0.0,0.0,0.0,0.0
22-Feb-2020 00:00,23-Feb-2020 00:00,0.0,0.0,0.0,0.0
23-Feb-2020 00:00,24-Feb-2020 00:00,0.0,0.0,0.0,0.0
24-Feb-2020 00:00,25-Feb-2020 00:00,0.0,0.0,0.0,0.0
25-Feb-2020 00:00,26-Feb-2020 00:00,0.0,0.0,0.0,0.0
26-Feb-2020 00:00,27-Feb-2020 00:00,0.0,0.0,0.0,0.0
27-Feb-2020 00:00,28-Feb-2020 00:00,0.0,0.0,0.0,0.0
28-Feb-2020 00:00,29-Feb-2020 00:00,0.0,0.0,0.0,0.0
29-Feb-2020 00:00,01-Mar-2020 00:00,0.0,0.0,0.0,0.0
01-Mar-2020 00:00,02-Mar-2020 00:00,0.0,0.0,0.0,0.0
02-Mar-2020 00:00,03-Mar-2020 00:00,0.0,0.0,0.0,0.0
03-Mar-2020 00:00,04-Mar-2020 00:00,0.0,0.0,0.0,0.0
04-Mar-2020 00:00,05-Mar-2020 00:00,0.0,0.0,0.0,0.0
05-Mar-2020 00:00,06-Mar-2020 00:00,0.0,0.0,0.0,0.0
06-Mar-2020 00:00,07-Mar-2020 00:00,0.0,0.0,0.0,0.0
07-Mar-2020 00:00,08-Mar-2020 00:00,0.0,0.0,0.0,0.0
08-Mar-2020 00:00,09-Mar-2020 00:00,0.0,0.0,0.0,0.0
09-Mar-2020 00:00,10-Mar-2020 00:00,0.0,0.0,0.0,0.0
10-Mar-2020 00:00,11-Mar-2020 00:00,0.0,0.0,0.0,0.0
11-Mar-2020 00:00,12-Mar-2020 00:00,0.0,0.0,0.0,0.0
12-Mar-2020 00:00,13-Mar-2020 00:00,0.0,0.0,0.0,0.0
13-Mar-2020 00:00,14-Mar-2020 00:00,0.0,0.0,0.0,0.0
14-Mar-2020 00:00,15-Mar-2020 00:00,0.0,0.0,0.0,0.0
15-Mar-2020 00:00,16-Mar-2020 00:00,0.0,0.0,0.0,0.0
16-Mar-2020 00:00,17-Mar-2020 00:00,0.0,0.0,0.0,0.0
17-Mar-2020 00:00,18-Mar-2020 00:00,0.0,0.0,0.0,0.0
18-Mar-2020 00:00,19-Mar-2020 00:00,0.0,0.0,0.0,0.0
19-Mar-2020 00:00,20-Mar-2020 00:00,0.0,0.0,0.0,0.0
20-Mar-2020 00:00,21-Mar-2020 00:00,0.0,0.0,0.0,0.0
21-Mar-2020 00:00,22-Mar-2020 00:00,0.0,0.0,0.0,0.0
22-Mar-2020 00:00,23-Mar-2020 00:00,0.0,0.0,0.0,0.0
23-Mar-2020 00:00,24-Mar-2020 00:00,0.0,0.0,0.0,0.0
24-Mar-2020 00:00,25-Mar-2020 00:00,0.0,0.0,0.0,0.0
25-Mar-2020 00:00,26-Mar-2020 00:00,0.0,0.0,0.0,0.0
26-Mar-2020 00:00,27-Mar-2020 00:00,0.0,0.0,0.0,0.0
27-Mar-2020 00:00,28-Mar-2020 00:00,0.0,0.0,0.0,0.0
28-Mar-2020 00:00,29-Mar-2020 00:00,0.0,0.0,0.0,0.0
29-Mar-2020 00:00,30-Mar-2020 00:00,0.0,0.0,0.0,0.0
30-Mar-2020 00:00,31-Mar-2020 00:00,0.0,0.0,0.0,0.0
31-Mar-2020 00:00,01-Apr-2020 00:00,0.0,0.0,0.0,0.0
01-Apr-2020 00:00,02-Apr-2020 00:00,0.0,0.0,0.0,0.0
02-Apr-2020 00:00,03-Apr-2020 00:00,0.0,0.0,0.0,0.0
03-Apr-2020 00:00,04-Apr-2020 00:00,0.0,0.0,0.0,0.0
04-Apr-2020 00:00,05-Apr-2020 00:00,0.0,0.0,0.0,0.0
05-Apr-2020 00:00,06-Apr-2020 00:00,0.0,0.0,0.0,0.0
06-Apr-2020 00:00,07-Apr-2020 00:00,0.0,0.0,0.0,0.0
07-Apr-2020 00:00,08-Apr-2020 00:00,0.0,0.0,0.0,0.0
08-Apr-2020 00:00,09-Apr-2020 00:00,0.0,0.0,0.0,0.0
09-Apr-2020 00:00,10-Apr-2020 00:00,0.0,0.0,0.0,0.0
10-Apr-2020 00:00,11-Apr-2020 00:00,0.0,0.0,0.0,55.0
11-Apr-2020 00:00,12-Apr-2020 00:00,0.0,0.0,0.0,1087.0
12-Apr-2020 00:00,13-Apr-2020 00:00,0.0,0.0,0.0,367.0
13-Apr-2020 00:00,14-Apr-2020 00:00,0.0,0.0,0.0,25314.0
14-Apr-2020 00:00,15-Apr-2020 00:00,0.0,0.0,0.0,1760.0
15-Apr-2020 00:00,16-Apr-2020 00:00,0.0,0.0,0.0,3319.0
16-Apr-2020 00:00,17-Apr-2020 00:00,0.0,0.0,10.0,5836.0
17-Apr-2020 00:00,18-Apr-2020 00:00,0.0,0.0,0.0,1710.0
18-Apr-2020 00:00,19-Apr-2020 00:00,0.0,0.0,7.0,4513.0
19-Apr-2020 00:00,20-Apr-2020 00:00,0.0,0.0,5.0,1572.0
20-Apr-2020 00:00,21-Apr-2020 00:00,0.0,0.0,0.0,5457.0
21-Apr-2020 00:00,22-Apr-2020 00:00,0.0,0.0,0.0,2492.0
22-Apr-2020 00:00,23-Apr-2020 00:00,0.0,0.0,0.0,291.0
23-Apr-2020 00:00,24-Apr-2020 00:00,0.0,0.0,0.0,161.0
24-Apr-2020 00:00,25-Apr-2020 00:00,0.0,0.0,0.0,985.0
25-Apr-2020 00:00,26-Apr-2020 00:00,0.0,0.0,0.0,2156.05069182678
26-Apr-2020 00:00,27-Apr-2020 00:00,0.0,0.0,0.0,2532.94930817322
27-Apr-2020 00:00,28-Apr-2020 00:00,0.0,0.0,0.0,113.0
28-Apr-2020 00:00,29-Apr-2020 00:00,0.0,0.0,0.0,1342.0
29-Apr-2020 00:00,30-Apr-2020 00:00,0.0,0.0,0.0,189.0
30-Apr-2020 00:00,01-May-2020 00:00,0.0,0.0,0.0,1541.0
01-May-2020 00:00,02-May-2020 00:00,0.0,0.0,4.0,4701.0
02-May-2020 00:00,03-May-2020 00:00,0.0,0.0,0.0,451.0
03-May-2020 00:00,04-May-2020 00:00,0.0,0.0,2.0,1900.0
04-May-2020 00:00,05-May-2020 00:00,0.0,0.0,0.0,3352.0
05-May-2020 00:00,06-May-2020 00:00,0.0,0.0,0.0,2242.0
06-May-2020 00:00,07-May-2020 00:00,0.0,0.0,44.0,11289.0
07-May-2020 00:00,08-May-2020 00:00,0.0,0.0,0.0,866.0
08-May-2020 00:00,09-May-2020 00:00,0.0,0.0,0.0,829.0
09-May-2020 00:00,10-May-2020 00:00,0.0,0.0,2.0,2272.0
10-May-2020 00:00,11-May-2020 00:00,0.0,0.0,2.0,4744.0
11-May-2020 00:00,12-May-2020 00:00,0.0,0.0,74.0,7750.0
12-May-2020 00:00,13-May-2020 00:00,0.0,0.0,2.0,2070.0
13-May-2020 00:00,14-May-2020 00:00,0.0,0.0,2.0,1227.0
14-May-2020 00:00,15-May-2020 00:00,0.0,0.0,7.0,5122.0
15-May-2020 00:00,16-May-2020 00:00,0.0,0.0,20.0,12009.0
16-May-2020 00:00,17-May-2020 00:00,0.0,0.0,0.0,7112.0
17-May-2020 00:00,18-May-2020 00:00,0.0,0.0,0.0,4341.0
18-May-2020 00:00,19-May-2020 00:00,0.0,0.0,5.0,3684.0
19-May-2020 00:00,20-May-2020 00:00,0.0,0.0,133.0,11504.0
20-May-2020 00:00,21-May-2020 00:00,0.0,0.0,0.0,400.0
21-May-2020 00:00,22-May-2020 00:00,0.0,0.0,1.0,2090.0
22-May-2020 00:00,23-May-2020 00:00,0.0,0.0,22.0,6793.0
23-May-2020 00:00,24-May-2020 00:00,0.0,0.0,20.0,5756.0
24-May-2020 00:00,25-May-2020 00:00,0.0,0.0,0.0,1962.0
25-May-2020 00:00,26-May-2020 00:00,0.0,0.0,0.0,4792.0
26-May-2020 00:00,27-May-2020 00:00,0.0,0.0,42.0,9752.0
27-May-2020 00:00,28-May-2020 00:00,0.0,0.0,33.0,6768.0
28-May-2020 00:00,29-May-2020 00:00,0.0,0.0,46.0,13151.0
29-May-2020 00:00,30-May-2020 00:00,0.0,0.0,28.0,13780.0
30-May-2020 00:00,31-May-2020 00:00,0.0,0.0,5.0,3638.0
31-May-2020 00:00,01-Jun-2020 00:00,0.0,0.0,33.0,12930.0
01-Jun-2020 00:00,02-Jun-2020 00:00,0.0,0.0,4.0,4031.0
02-Jun-2020 00:00,03-Jun-2020 00:00,0.0,0.0,3.0,4179.0
03-Jun-2020 00:00,04-Jun-2020 00:00,0.0,0.0,144.0,16186.0
04-Jun-2020 00:00,05-Jun-2020 00:00,0.0,0.0,22.0,14150.0
05-Jun-2020 00:00,06-Jun-2020 00:00,0.0,0.0,0.0,2699.0
06-Jun-2020 00:00,07-Jun-2020 00:00,0.0,0.0,3.0,2097.0
07-Jun-2020 00:00,08-Jun-2020 00:00,0.0,0.0,2.0,2488.0
08-Jun-2020 00:00,09-Jun-2020 00:00,0.0,0.0,6.0,6388.0
09-Jun-2020 00:00,10-Jun-2020 00:00,0.0,0.0,2.0,1179.0
10-Jun-2020 00:00,11-Jun-2020 00:00,0.0,0.0,0.0,137.0
11-Jun-2020 00:00,12-Jun-2020 00:00,0.0,0.0,0.0,1534.0
12-Jun-2020 00:00,13-Jun-2020 00:00,0.0,0.0,4.0,6670.0
13-Jun-2020 00:00,14-Jun-2020 00:00,0.0,0.0,26.0,6150.0
14-Jun-2020 00:00,15-Jun-2020 00:00,0.0,0.0,27.0,3631.0
15-Jun-2020 00:00,16-Jun-2020 00:00,0.0,0.0,4.0,3964.0
16-Jun-2020 00:00,17-Jun-2020 00:00,0.0,0.0,4.0,2095.0
17-Jun-2020 00:00,18-Jun-2020 00:00,0.0,0.0,2.0,3173.63435218493
18-Jun-2020 00:00,19-Jun-2020 00:00,0.0,0.0,24.0,4912.36564781507
19-Jun-2020 00:00,20-Jun-2020 00:00,0.0,0.0,9.0,5666.0
20-Jun-2020 00:00,21-Jun-2020 00:00,0.0,0.0,36.0,6579.0
21-Jun-2020 00:00,22-Jun-2020 00:00,0.0,0.0,1.0,4459.0
22-Jun-2020 00:00,23-Jun-2020 00:00,0.0,0.0,7.0,8509.0
23-Jun-2020 00:00,24-Jun-2020 00:00,0.0,0.0,0.0,340.0
24-Jun-2020 00:00,25-Jun-2020 00:00,0.0,0.0,6.0,3051.0
25-Jun-2020 00:00,26-Jun-2020 00:00,0.0,0.0,9.0,1811.0
26-Jun-2020 00:00,27-Jun-2020 00:00,0.0,0.0,14.0,6974.0
27-Jun-2020 00:00,28-Jun-2020 00:00,0.0,0.0,20.0,6290.0
28-Jun-2020 00:00,29-Jun-2020 00:00,0.0,0.0,0.0,1228.0
29-Jun-2020 00:00,30-Jun-2020 00:00,0.0,0.0,6.0,5711.0
30-Jun-2020 00:00,01-Jul-2020 00:00,0.0,0.0,7.0,3173.0
01-Jul-2020 00:00,02-Jul-2020 00:00,0.0,0.0,1.0,8458.0
02-Jul-2020 00:00,03-Jul-2020 00:00,0.0,0.0,14.0,7804.0
03-Jul-2020 00:00,04-Jul-2020 00:00,0.0,0.0,12.0,6342.0
04-Jul-2020 00:00,05-Jul-2020 00:00,0.0,0.0,10.0,3773.0
05-Jul-2020 00:00,06-Jul-2020 00:00,0.0,0.0,29.0,7902.0
06-Jul-2020 00:00,07-Jul-2020 00:00,0.0,0.0,3.0,4651.0
07-Jul-2020 00:00,08-Jul-2020 00:00,0.0,0.0,15.0,2263.0
08-Jul-2020 00:00,09-Jul-2020 00:00,0.0,0.0,1.0,13774.0
09-Jul-2020 00:00,10-Jul-2020 00:00,0.0,0.0,0.0,997.0
10-Jul-2020 00:00,11-Jul-2020 00:00,0.0,0.0,7.0,6521.0
11-Jul-2020 00:00,12-Jul-2020 00:00,0.0,0.0,1.0,4518.0
12-Jul-2020 00:00,13-Jul-2020 00:00,0.0,0.0,16.0,4131.0
13-Jul-2020 00:00,14-Jul-2020 00:00,0.0,0.0,22.0,10153.0
14-Jul-2020 00:00,15-Jul-2020 00:00,0.0,0.0,239.0,10526.0
15-Jul-2020 00:00,16-Jul-2020 00:00,0.0,0.0,28.0,13855.0
16-Jul-2020 00:00,17-Jul-2020 00:00,0.0,0.0,27.0,11606.0
17-Jul-2020 00:00,18-Jul-2020 00:00,0.0,0.0,13.0,13241.0
18-Jul-2020 00:00,19-Jul-2020 00:00,0.0,0.0,38.0,22310.0
19-Jul-2020 00:00,20-Jul-2020 00:00,0.0,0.0,30.0,19091.0
20-Jul-2020 00:00,21-Jul-2020 00:00,0.0,0.0,6.0,3118.0
21-Jul-2020 00:00,22-Jul-2020 00:00,0.0,0.0,238.0,13845.0
22-Jul-2020 00:00,23-Jul-2020 00:00,0.0,0.0,50.0,25168.0
23-Jul-2020 00:00,24-Jul-2020 00:00,0.0,0.0,32.0,17037.0
24-Jul-2020 00:00,25-Jul-2020 00:00,0.0,0.0,32.0,16188.0
25-Jul-2020 00:00,26-Jul-2020 00:00,0.0,0.0,53.0,13758.0
26-Jul-2020 00:00,27-Jul-2020 00:00,0.0,0.0,37.0,15251.0
27-Jul-2020 00:00,28-Jul-2020 00:00,0.0,0.0,6.0,9929.0
28-Jul-2020 00:00,29-Jul-2020 00:00,0.0,0.0,36.0,15451.0
29-Jul-2020 00:00,30-Jul-2020 00:00,0.0,0.0,23.0,18274.0
30-Jul-2020 00:00,31-Jul-2020 00:00,0.0,0.0,90.0,32947.0
31-Jul-2020 00:00,01-Aug-2020 00:00,0.0,0.0,40.0,20679.0
01-Aug-2020 00:00,02-Aug-2020 00:00,0.0,0.0,4.0,13141.0
02-Aug-2020 00:00,03-Aug-2020 00:00,0.0,0.0,13.0,16481.0
03-Aug-2020 00:00,04-Aug-2020 00:00,0.0,0.0,35.0,28831.7987193906
04-Aug-2020 00:00,05-Aug-2020 00:00,0.0,0.0,39.0,24771.2012806094
05-Aug-2020 00:00,06-Aug-2020 00:00,0.0,0.0,12.0,20108.0
06-Aug-2020 00:00,07-Aug-2020 00:00,0.0,0.0,15.0,59494.0
07-Aug-2020 00:00,08-Aug-2020 00:00,0.0,0.0,9.0,30796.0
08-Aug-2020 00:00,09-Aug-2020 00:00,0.0,0.0,20.0,45324.6722543995
09-Aug-2020 00:00,10-Aug-2020 00:00,0.0,0.0,12.0,56306.3277456005
10-Aug-2020 00:00,11-Aug-2020 00:00,0.0,0.0,4.0,23154.0
11-Aug-2020 00:00,12-Aug-2020 00:00,0.0,0.0,20.0,28979.0
12-Aug-2020 00:00,13-Aug-2020 00:00,0.0,0.0,63.0,26620.0
13-Aug-2020 00:00,14-Aug-2020 00:00,0.0,0.0,149.0,59302.0
14-Aug-2020 00:00,15-Aug-2020 00:00,0.0,0.0,16.0,28237.0
15-Aug-2020 00:00,16-Aug-2020 00:00,0.0,0.0,37.0,29168.0
16-Aug-2020 00:00,17-Aug-2020 00:00,0.0,0.0,11.0,23615.0
17-Aug-2020 00:00,18-Aug-2020 00:00,0.0,0.0,82.0,31625.0
18-Aug-2020 00:00,19-Aug-2020 00:00,0.0,0.0,2.0,20828.0
19-Aug-2020 00:00,20-Aug-2020 00:00,0.0,0.0,55.0,40745.0
20-Aug-2020 00:00,21-Aug-2020 00:00,0.0,0.0,76.0,38236.0
21-Aug-2020 00:00,22-Aug-2020 00:00,0.0,0.0,24.0,21054.0
22-Aug-2020 00:00,23-Aug-2020 00:00,0.0,0.0,92.0,23122.0
23-Aug-2020 00:00,24-Aug-2020 00:00,0.0,0.0,0.0,36081.0
24-Aug-2020 00:00,25-Aug-2020 00:00,0.0,0.0,10.0,41324.0
25-Aug-2020 00:00,26-Aug-2020 00:00,0.0,0.0,12.0,56558.0
26-Aug-2020 00:00,27-Aug-2020 00:00,0.0,0.0,125.0,28218.0
27-Aug-2020 00:00,28-Aug-2020 00:00,0.0,0.0,44.0,27547.0
28-Aug-2020 00:00,29-Aug-2020 00:00,0.0,0.0,71.0,43524.0
29-Aug-2020 00:00,30-Aug-2020 00:00,0.0,0.0,4.0,32964.0
30-Aug-2020 00:00,31-Aug-2020 00:00,0.0,0.0,52.0,50707.0
31-Aug-2020 00:00,01-Sep-2020 00:00,0.0,0.0,15.0,26613.0
01-Sep-2020 00:00,02-Sep-2020 00:00,1090.0,0.0,0.0,1345.0
